Time,Mean1,Mean2,Mean3,Mean4
16272.1278,1.5707275077280423,1.4035447662091638,1.3836823198454369,1.404595784322365
16282.1352,1.5546718508192625,1.3877375130894534,1.3649903587779348,1.3900937537063953
16292.1427,1.5384386667786416,1.3718661793004854,1.3462608945659582,1.3755296329771938
16302.1501,1.522078332686319,1.3559809188061218,1.3275385156347013,1.360958125437115
16312.1576,1.5056347294370371,1.3401182118680965,1.3088538251320887,1.3464175843741235
16322.1651,1.4891443817510446,1.324287210466427,1.2902452439647085,1.3318899146006447
16332.1725,1.472636314166444,1.3084822862739431,1.2717585772908337,1.3173443102952804
16342.18,1.4561194906772492,1.2927523015380131,1.253409450346875,1.3028145847681878
16352.1874,1.4396269755464182,1.2771339424105033,1.2352023569718296,1.2883478128608161
16362.1949,1.4231914012612465,1.261627663212709,1.2171810323105432,1.2739465409931414
16372.2024,1.4068301680842756,1.2462532410781115,1.1993820097092647,1.2596081129272836
16382.2098,1.3905520729461767,1.231020944836032,1.181787773663175,1.2453391906287439
16392.2173,1.3743397111559212,1.215929473673617,1.1643843638891953,1.2311643273478112
16402.2247,1.358171390499627,1.200977213469195,1.1471800521913997,1.2171152689032374
16412.2322,1.342057330993705,1.1861505817881968,1.130169054550591,1.2031810453153367
16422.2396,1.3260150047502257,1.1714393770413043,1.1133279043204358,1.1893049982766977
16432.2471,1.3100372001377243,1.156810997832357,1.0966363529857397,1.1754346733094057
16442.2546,1.29409130221575,1.1422172907586414,1.0800863545959953,1.161553686696596
16452.262,1.2781301067752788,1.127636503695413,1.0636689567681064,1.1476714719770869
16462.2695,1.2620770903112075,1.1130167001891427,1.0473404493940306,1.1337690542435905
16472.2769,1.2458401032429884,1.0982616708883606,1.030994073407708,1.119787515844911
16482.2844,1.2293301385112794,1.0832932289116801,1.0145228522945369,1.105642870029495
16492.2919,1.2124378177539283,1.0680085718590269,0.997827357535926,1.091217537629609
16522.3142,1.1954969507501583,1.052662971783847,0.9811712998360367,1.0767837287201074
16532.3217,1.1792509203190922,1.0379459765153758,0.9652168932830563,1.0629853207313578
16542.3292,1.1639776320382014,1.0241344133795485,0.9502208430755086,1.0500531726419084
16552.3366,1.1495443997250305,1.0110868431094866,0.9360363670425561,1.0378450469009857
16562.3441,1.1358190757126339,0.9987206187560376,0.9225498502751484,1.0262545173770468
16572.3515,1.1226996843768469,0.9869522963530213,0.9096806774315381,1.0152272274920264
16582.359,1.1101570636694134,0.9757023295852886,0.8973675078695869,1.0047227506976317
16592.3664,1.0981520745499573,0.9649236447162903,0.8855550223663429,0.9946702639809903
16602.3739,1.0865941162678272,0.9545635864331543,0.8741839176971211,0.9850083546037579
16612.3814,1.0754199421858572,0.9445851954805652,0.8632123958332921,0.9756961977276766
16622.3888,1.0646034422045931,0.9349565243758687,0.8526044634550022,0.9666938733620366
16632.3963,1.0541102864309966,0.9256465855225559,0.842312433476482,0.9579899067596511
16642.4037,1.0439294226136537,0.9166550806897045,0.832332096212846,0.9495915003842904
16652.4112,1.0340814243373757,0.9079839904046196,0.822693165130285,0.9415008462209488
16662.4187,1.0245969455727812,0.8996454288538498,0.8133948265215524,0.9337151756206626
16672.4261,1.0155044356254284,0.891658405622807,0.8044266326921662,0.9262243761660932
16682.4336,1.0067959702788782,0.8840147977241297,0.7958023243036715,0.9190253597751178
16692.441,0.9984456602989779,0.8767092616796706,0.7875329053171819,0.9121456479145603
16702.4485,0.9904528061612675,0.8697483359416861,0.7796160128325235,0.9056336444320184
16712.4559,0.9828431487437275,0.8631467824121871,0.7720606792042933,0.8994984533226635
16722.4634,0.9756514014285327,0.8569340798390811,0.7648813430683554,0.893729842112569
16732.4709,0.9689163926126106,0.8511475758958702,0.7581073393416652,0.8883664936641703
16742.4783,0.9627009042808415,0.845859089424199,0.7517913353203675,0.8834573459944974
16752.4858,0.9570942138066918,0.8411448386686587,0.7459957620523533,0.8790574194184212
16762.4932,0.9522011062570424,0.837086506430704,0.7408042317942926,0.8752696055368239
16772.5007,0.9481647773277184,0.8338212241463028,0.7363218324652591,0.8722026034968795
16782.5082,0.9451831184718368,0.8315156485670872,0.732692776106211,0.869984857124016
16792.5156,0.9435004113637676,0.8303911938047484,0.7301157562641762,0.868843251912474
16802.5231,0.9434259987169603,0.830752822139654,0.7288255578687692,0.8690757149191688
16812.5305,0.9453685169217537,0.8329681715274313,0.7291301460673931,0.8709945731491988
16822.538,0.9498377652369339,0.8374850483941696,0.7314386300152967,0.8749959337712372
16832.5455,0.9574750904386332,0.8449007945993541,0.7362504703037496,0.8816373070556226
16842.5529,0.9691386733025407,0.856007678824289,0.7442115106647561,0.8916360663697038
16852.5604,0.9859470302055665,0.8718112099417415,0.756185917763129,0.9059179412465455
16862.5678,1.0093247929821718,0.8936033465817262,0.7732904068723524,0.925694869063837
16872.5753,1.0410784559710142,0.9230262041207585,0.7969558428711128,0.9524779959645844
16882.5827,1.082906842860408,0.9616813824465293,0.8288471796586274,0.9876886102524164
16892.5902,1.135174468520866,1.010059724903483,0.8700539574186744,1.0316656957585173
16902.5977,1.1963757395151122,1.0669801049538767,0.9200742354328921,1.0831674910599303
16912.6051,1.2639155084240854,1.1302132457031941,0.9769380973526004,1.139987876793636
16922.6126,1.3350136470430305,1.1972773308120632,1.0381190356932013,1.1996970199768477
16932.62,1.4071340232089051,1.2658680139063823,1.1011735617198934,1.2600075951221823
16942.6275,1.4781744922162168,1.3340210378204946,1.1639317134402645,1.3190036837358725
16952.635,1.5464811226872999,1.400114167444314,1.2246104476970456,1.3752276702726103
16962.6424,1.6107955897872497,1.462891909767072,1.2819069276925321,1.4276249858152839
16972.6499,1.670187665276785,1.5214098121547173,1.3348981668868483,1.4755112222450333
16982.6573,1.7240575321436764,1.5750286282191879,1.3829773560970673,1.5185311959893844
16992.6648,1.772167664986581,1.6234372155785688,1.4258350051209578,1.55654520339328
17002.6722,1.8145238352061543,1.666534000927933,1.4633797913162463,1.589579381774998
17012.6797,1.8512633523869158,1.7043572873576815,1.4956674311629743,1.6178006967314733
17022.6872,1.8826346912799417,1.7370526336782688,1.5228638322836552,1.64147592162966
17032.6946,1.9089593845651318,1.764819529305826,1.5452265961034746,1.660909633654177
17042.7021,1.930538310825742,1.7879047448333139,1.5630882847622296,1.6764101790920496
17052.7095,1.9476543998272016,1.806635447204235,1.5768256094593085,1.6883167965866883
17062.717,1.9606584976838184,1.821377218523087,1.586809307090006,1.6969767312494601
17072.7245,1.969918602967089,1.8324542656287417,1.5933632301721758,1.7026922606263328
17082.7319,1.9758109546283404,1.8401434219047201,1.5967796722815424,1.7057174383447717
17092.7394,1.9787032589394442,1.8447192174509601,1.5973281200554685,1.7063102977711953
17102.7468,1.9788686966318874,1.8464584440546337,1.595277557944016,1.7047164224301423
17112.7543,1.9765341336095712,1.845597465175572,1.5909231125911711,1.701141695603119
17122.7618,1.9719396960128452,1.8423617494675897,1.5845175257427535,1.6957844931266526
17132.7692,1.9653172284042477,1.8370001712754964,1.5762560576344233,1.6888403660758098
17142.7767,1.9568406823372386,1.8297299466042232,1.5663207216965445,1.6805167239887868
17152.7841,1.9466935325526795,1.8207757092222239,1.5549131432614165,1.6710407687142794
17162.7916,1.9351476445441342,1.8103797837726507,1.542256277824754,1.660589582933223
17172.799,1.9224437267337782,1.7986848386209675,1.5285426809326945,1.649253219408893
17182.8065,1.9087281919259416,1.7858024540994675,1.5139224428248155,1.6371071341429362
17192.814,1.8941205867947308,1.7719262156846411,1.4985258933836672,1.6242425995632233
17202.8214,1.8787013542992097,1.7572261163814709,1.4824724751891234,1.6108006473842387
17212.8289,1.8625221310689504,1.7417906709082427,1.4658485077071255,1.5969462740056681
17222.8363,1.8456938060088894,1.7256992596727863,1.4487365919224615,1.5827165218468409
17232.8438,1.8283115937248324,1.7090382730104412,1.4312229915615724,1.568093278496409
17242.8513,1.8104317380541592,1.6918913974849772,1.4133752909255852,1.5531333908526128
17252.8587,1.7921451010347365,1.67434640438967,1.3952653287438195,1.537915369388946
17262.8662,1.7735251971677148,1.656502947368607,1.3769718613117607,1.5224978497334587
17272.8736,1.7546268999145345,1.6384461782131627,1.3585727957078177,1.5069408176540895
17282.8811,1.7355022184788336,1.6202042374184804,1.3401237323501012,1.4913076470905788
17292.8886,1.7162075124241176,1.6018125673960197,1.3216472129583479,1.4756422095001125
17302.896,1.6967913349697368,1.5833534167722005,1.3031833491214417,1.4599555859483737
17312.9035,1.6772866812186031,1.5648779796104362,1.2847866847928462,1.444241634027116
17322.9109,1.6577301022764304,1.546415708019993,1.2664982912147018,1.4285262739525522
17332.9184,1.6381900169767218,1.5280664722706843,1.248354905039098,1.412865447682987
17342.9258,1.6187363497578684,1.5099327705535943,1.2303779145821674,1.397279156157747
17352.9333,1.5993783411156142,1.4920021096524294,1.2125803168099667,1.381769667061814
17362.9408,1.5801119979031983,1.4742219992001644,1.194975268822333,1.3663577149445552
17372.9482,1.56094715247771,1.4565918174113928,1.177564254565822,1.3510648037594941
17382.9557,1.5419138707764848,1.4391396028539054,1.1603319415170392,1.3358971632341476
17392.9631,1.5230489292470342,1.421923948449714,1.143299017961055,1.3208747359005317
17402.9706,1.5043505538168895,1.404975072450469,1.1265100031971182,1.3060250900883623
17412.9781,1.485822155301241,1.3882634600843882,1.109992434919032,1.2913443993630664
17422.9855,1.4675126269164727,1.3717993584266077,1.0937793283705604,1.2768270551249974
17432.993,1.449462612193081,1.355612909296788,1.0778836357481734,1.2624685121684331
17443.0004,1.4316691257647929,1.339688955090507,1.062292750880245,1.2482801485639814
17453.0079,1.414125162360151,1.3240284917823528,1.046998031512761,1.2343080164742133
17463.0153,1.3968351517264617,1.308649437937035,1.031996548887359,1.220593100223051
17473.0228,1.3798018494418605,1.2935410182219487,1.0172873170741208,1.2071457693994916
17483.0303,1.3630435617591026,1.2787037286192344,1.0028771594965544,1.193958806496855
17493.0377,1.346612144067087,1.2641507668446352,0.9887836215947678,1.181029943404163
17503.0452,1.330518023409924,1.2498773487818269,0.9749969807409972,1.1683496549999701
17513.0526,1.3147410860412136,1.2358684070297874,0.9615055413665732,1.1559032023020748
17523.0601,1.2993081611663504,1.2221224549003014,0.948341378711689,1.1436966243671869
17533.0676,1.2842496791864824,1.2086717403902394,0.9355282748216278,1.1317584724151113
17543.075,1.2695763706600445,1.1955421699784932,0.923051564725431,1.1201081254864862
17553.0825,1.2552772606493732,1.182720718944107,0.91089548642595,1.108751814641386
17563.0899,1.2413363045136756,1.1701955077125175,0.899051676769093,1.0977042926212737
17573.0974,1.2277653879290993,1.157987207363242,0.8875090838951687,1.086962246401261
17583.1049,1.2145758092196428,1.1461037627449029,0.8762670591662168,1.0764955564217218
17593.1123,1.201758254437605,1.1345248989850576,0.8653143513165767,1.0662871292696947
17603.1198,1.189281938234481,1.1232468910905058,0.8546155768287714,1.0563516157423964
17613.1272,1.1771185539480262,1.1122650916660966,0.8441657605971313,1.0467112186283059
17623.1347,1.165270155516971,1.1015804014650006,0.8339774082508499,1.037356612623364
17633.1421,1.1537369368840547,1.0912035838984107,0.8240448371855706,1.028261560346507
17643.1496,1.142515890977505,1.0811323679205784,0.8143749074350806,1.0194247595912402
17653.1571,1.1316000502499493,1.0713725574241122,0.8049797471287061,1.0108520696886483
17663.1645,1.1209884830198769,1.0619264668901158,0.7958571188080411,1.0025421588212144
17673.172,1.11070209445122,1.052768494707526,0.7870051708443635,0.9944785145476466
17683.1794,1.100739631359203,1.0438863948546464,0.7784158496928132,0.9866504340175053
17693.1869,1.0910769230515336,1.0352949422879028,0.7700737072856496,0.9790811899553922
17703.1944,1.081701373624202,1.027001829202157,0.7619810505176418,0.9717821363000543
17713.2018,1.0726079147100163,1.018975505028772,0.7541336020604268,0.9647291034379961
17723.2093,1.0637712853863397,1.011183198062223,0.7465157280550143,0.9578777172621513
17733.2167,1.0551843185222862,1.0036391798297752,0.7391273331358856,0.9512139916766951
17743.2242,1.0468742310238661,0.99635193738399,0.7319757570909005,0.94479747538659
17753.2316,1.0388336747122373,0.9893046354252221,0.72505664270848,0.9386586917313753
17763.2391,1.0310219171445185,0.9824803915801378,0.7183541361322194,0.9327467486389199
17773.2466,1.0234454496821261,0.9758965335045886,0.7118597617215869,0.9270238256475407
17783.254,1.0161463943268303,0.9695927505240732,0.7055808519122831,0.9215019298190474
17793.2615,1.009130702652144,0.9635574060535776,0.6995365853796813,0.9162026081738796
17803.2689,1.0023857897233097,0.9577782414639837,0.6937316042730097,0.9111136526491198
17813.2764,0.9959135061929949,0.952286657612634,0.6881548403772717,0.9062229166706154
17823.2839,0.9897185517706585,0.9470811732414176,0.6828032029358093,0.9015509231109372
17833.2913,0.9838047727874659,0.9421421002856629,0.6776880330248958,0.8971173906379845
17843.2988,0.9781890003622682,0.9374869312641977,0.6728270510675639,0.8929430329863163
17853.3062,0.9728982035290072,0.9331438268486331,0.6682415401654331,0.889043979577536
17863.3137,0.9679714413915745,0.9291327500578288,0.6639561477215131,0.8854325038949938
